from,to,round,label
Smart_4,Honest_55,4,SmartCollusion
Smart_5,Smart_13,4,SmartCollusion
Smart_6,Honest_0,4,SmartCollusion
Smart_7,Honest_70,4,SmartCollusion
Smart_8,Honest_37,4,SmartCollusion
Smart_9,Smart_12,4,SmartCollusion
Smart_10,Smart_7,4,SmartCollusion
Smart_11,Honest_71,4,SmartCollusion
Smart_12,Smart_5,4,SmartCollusion
Smart_13,Smart_16,4,SmartCollusion
Smart_14,Honest_17,4,SmartCollusion
Smart_15,Smart_6,4,SmartCollusion
Smart_16,Honest_46,4,SmartCollusion
Smart_17,Honest_37,4,SmartCollusion
Smart_18,Honest_22,4,SmartCollusion
Smart_19,Honest_56,4,SmartCollusion
Sybil_0,Sybil_3,4,Sybil
Sybil_1,Honest_96,4,Sybil
Sybil_2,Smart_11,4,Sybil
Sybil_3,Honest_20,4,Sybil
Sybil_4,Honest_64,4,Sybil
Sybil_5,Honest_1,4,Sybil
Sybil_6,Honest_22,4,Sybil
Sybil_7,Honest_11,4,Sybil
Sybil_8,Honest_103,4,Sybil
Sybil_9,Honest_97,4,Sybil
Sybil_10,Honest_139,4,Sybil
Sybil_11,Sybil_23,4,Sybil
Sybil_12,Honest_133,4,Sybil
Sybil_13,Honest_111,4,Sybil
Sybil_14,Honest_73,4,Sybil
Sybil_15,Honest_52,4,Sybil
Sybil_16,Honest_39,4,Sybil
Sybil_17,Honest_93,4,Sybil
Sybil_18,Honest_119,4,Sybil
Sybil_19,Honest_125,4,Sybil
Sybil_20,Smart_10,4,Sybil
Sybil_21,Honest_72,4,Sybil
Sybil_22,Honest_72,4,Sybil
Sybil_23,Smart_13,4,Sybil
Sybil_24,Honest_38,4,Sybil
Sybil_25,Sybil_29,4,Sybil
Sybil_26,Sybil_21,4,Sybil
Sybil_27,Smart_9,4,Sybil
Sybil_28,Sybil_2,4,Sybil
Sybil_29,Honest_9,4,Sybil
Sybil_30,Smart_7,4,Sybil
Sybil_31,Smart_18,4,Sybil
Sybil_32,Sybil_28,4,Sybil
Sybil_33,Honest_118,4,Sybil
Sybil_34,Honest_76,4,Sybil
Sybil_35,Honest_54,4,Sybil
Sybil_36,Honest_44,4,Sybil
Sybil_38,Sybil_14,4,Sybil
Sybil_39,Honest_24,4,Sybil
Honest_0,Honest_122,5,Honest
Honest_1,Sybil_31,5,Honest
Honest_2,Honest_105,5,Honest
Honest_3,Sybil_11,5,Honest
Honest_4,Honest_108,5,Honest
Honest_5,Sybil_4,5,Honest
Honest_6,Smart_11,5,Honest
Honest_7,Sybil_4,5,Honest
Honest_8,Honest_129,5,Honest
Honest_9,Honest_54,5,Honest
Honest_10,Honest_105,5,Honest
Honest_11,Honest_20,5,Honest
Honest_12,Sybil_37,5,Honest
Honest_13,Sybil_18,5,Honest
Honest_14,Smart_11,5,Honest
Honest_15,Sybil_22,5,Honest
Honest_16,Honest_86,5,Honest
Honest_17,Honest_125,5,Honest
Honest_18,Honest_103,5,Honest
Honest_19,Honest_26,5,Honest
Honest_20,Sybil_25,5,Honest
Honest_21,Smart_4,5,Honest
Honest_22,Honest_116,5,Honest
Honest_23,Sybil_5,5,Honest
Honest_24,Honest_69,5,Honest
Honest_25,Honest_126,5,Honest
Honest_26,Honest_105,5,Honest
Honest_27,Honest_139,5,Honest
Honest_28,Honest_36,5,Honest
Honest_29,Honest_79,5,Honest
Honest_30,Honest_32,5,Honest
Honest_31,Sybil_31,5,Honest
Honest_32,Honest_78,5,Honest
Honest_33,Honest_44,5,Honest
Honest_34,Sybil_31,5,Honest
Honest_35,Honest_51,5,Honest
Honest_36,Sybil_22,5,Honest
Honest_37,Honest_114,5,Honest
Honest_38,Honest_42,5,Honest
Honest_39,Smart_11,5,Honest
Honest_40,Honest_34,5,Honest
Honest_41,Honest_131,5,Honest
Honest_42,Honest_20,5,Honest
Honest_43,Sybil_3,5,Honest
Honest_44,Honest_27,5,Honest
Honest_45,Smart_7,5,Honest
Honest_46,Honest_125,5,Honest
Honest_47,Honest_92,5,Honest
Honest_48,Honest_117,5,Honest
Honest_49,Honest_53,5,Honest
Honest_50,Honest_58,5,Honest
Honest_51,Honest_56,5,Honest
Honest_52,Sybil_1,5,Honest
Honest_53,Honest_138,5,Honest
Honest_54,Honest_57,5,Honest
Honest_55,Honest_82,5,Honest
Honest_56,Honest_40,5,Honest
Honest_57,Sybil_29,5,Honest
Honest_58,Honest_128,5,Honest
Honest_59,Honest_40,5,Honest
Honest_60,Smart_0,5,Honest
Honest_61,Honest_101,5,Honest
Honest_62,Honest_73,5,Honest
Honest_63,Honest_114,5,Honest
Honest_64,Honest_27,5,Honest
Honest_65,Honest_80,5,Honest
Honest_66,Honest_132,5,Honest
Honest_67,Honest_130,5,Honest
Honest_68,Honest_92,5,Honest
Honest_69,Sybil_30,5,Honest
Honest_70,Honest_95,5,Honest
Honest_71,Sybil_16,5,Honest
Honest_72,Honest_57,5,Honest
Honest_73,Honest_62,5,Honest
Honest_74,Honest_24,5,Honest
Honest_75,Sybil_5,5,Honest
Honest_76,Sybil_35,5,Honest
Honest_77,Sybil_29,5,Honest
Honest_78,Honest_41,5,Honest
Honest_79,Honest_21,5,Honest
Honest_80,Sybil_32,5,Honest
Honest_81,Honest_40,5,Honest
Honest_82,Honest_136,5,Honest
Honest_83,Honest_99,5,Honest
Honest_84,Honest_100,5,Honest
Honest_85,Honest_37,5,Honest
Honest_86,Honest_26,5,Honest
Honest_87,Honest_0,5,Honest
Honest_88,Smart_6,5,Honest
Honest_89,Smart_4,5,Honest
Honest_90,Honest_123,5,Honest
Honest_91,Honest_92,5,Honest
Honest_92,Honest_126,5,Honest
Honest_93,Sybil_6,5,Honest
Honest_94,Honest_8,5,Honest
Honest_95,Honest_42,5,Honest
Honest_96,Honest_42,5,Honest
Honest_97,Honest_32,5,Honest
Honest_98,Honest_54,5,Honest
Honest_99,Honest_54,5,Honest
Honest_100,Honest_22,5,Honest
Honest_101,Honest_49,5,Honest
Honest_102,Honest_25,5,Honest
Honest_103,Honest_107,5,Honest
Honest_104,Honest_75,5,Honest
Honest_105,Honest_21,5,Honest
Honest_106,Honest_84,5,Honest
Honest_107,Sybil_34,5,Honest
Honest_108,Sybil_0,5,Honest
Honest_109,Honest_19,5,Honest
Honest_110,Honest_39,5,Honest
Honest_111,Honest_120,5,Honest
Honest_112,Honest_106,5,Honest
Honest_113,Honest_128,5,Honest
Honest_114,Honest_15,5,Honest
Honest_115,Honest_117,5,Honest
Honest_116,Sybil_4,5,Honest
Honest_117,Sybil_14,5,Honest
Honest_118,Honest_28,5,Honest
Honest_119,Honest_103,5,Honest
Honest_120,Honest_122,5,Honest
Honest_121,Sybil_0,5,Honest
Honest_122,Sybil_29,5,Honest
Honest_123,Honest_100,5,Honest
Honest_124,Honest_60,5,Honest
Honest_125,Honest_50,5,Honest
Honest_126,Sybil_10,5,Honest
Honest_127,Honest_65,5,Honest
Honest_128,Honest_20,5,Honest
Honest_129,Honest_78,5,Honest
Honest_130,Smart_4,5,Honest
Honest_131,Smart_14,5,Honest
Honest_132,Sybil_13,5,Honest
Honest_133,Honest_56,5,Honest
Honest_134,Honest_8,5,Honest
Honest_135,Honest_88,5,Honest
Honest_136,Honest_46,5,Honest
Honest_137,Honest_103,5,Honest
Honest_138,Honest_134,5,Honest
Honest_139,Honest_111,5,Honest
Smart_0,Honest_127,5,SmartCollusion
Smart_1,Honest_78,5,SmartCollusion
Smart_2,Smart_16,5,SmartCollusion
Smart_3,Honest_67,5,SmartCollusion
Smart_4,Smart_1,5,SmartCollusion
Smart_5,Honest_4,5,SmartCollusion
Smart_6,Honest_109,5,SmartCollusion
Smart_7,Honest_138,5,SmartCollusion
Smart_8,Smart_18,5,SmartCollusion
Smart_9,Smart_17,5,SmartCollusion
Smart_10,Honest_80,5,SmartCollusion
Smart_11,Honest_35,5,SmartCollusion
Smart_12,Smart_14,5,SmartCollusion
Smart_13,Honest_112,5,SmartCollusion
Smart_14,Honest_72,5,SmartCollusion
Smart_15,Smart_1,5,SmartCollusion
Smart_16,Honest_111,5,SmartCollusion
Smart_17,Smart_8,5,SmartCollusion
Smart_18,Honest_131,5,SmartCollusion
Smart_19,Smart_0,5,SmartCollusion
Honest_0,Smart_1,6,Honest
Honest_1,Honest_0,6,Honest
Honest_2,Sybil_19,6,Honest
Honest_3,Honest_123,6,Honest
Honest_4,Honest_82,6,Honest
Honest_5,Smart_16,6,Honest
Honest_6,Sybil_2,6,Honest
Honest_7,Honest_12,6,Honest
Honest_8,Honest_28,6,Honest
Honest_9,Honest_135,6,Honest
Honest_10,Honest_72,6,Honest
Honest_11,Honest_80,6,Honest
Honest_12,Sybil_36,6,Honest
Honest_13,Sybil_0,6,Honest
Honest_14,Sybil_8,6,Honest
Honest_15,Smart_15,6,Honest
Honest_16,Honest_128,6,Honest
Honest_17,Honest_133,6,Honest
Honest_18,Honest_111,6,Honest
Honest_19,Honest_2,6,Honest
Honest_20,Smart_5,6,Honest
Honest_21,Honest_99,6,Honest
Honest_22,Honest_87,6,Honest
Honest_23,Honest_101,6,Honest
Honest_24,Honest_119,6,Honest
Honest_25,Honest_85,6,Honest
Honest_26,Honest_9,6,Honest
Honest_27,Sybil_29,6,Honest
Honest_28,Honest_54,6,Honest
Honest_29,Honest_50,6,Honest
Honest_30,Honest_38,6,Honest
Honest_31,Honest_8,6,Honest
Honest_32,Sybil_1,6,Honest
Honest_33,Honest_130,6,Honest
Honest_34,Honest_98,6,Honest
Honest_35,Sybil_14,6,Honest
Honest_36,Honest_28,6,Honest
Honest_37,Honest_57,6,Honest
Honest_38,Honest_96,6,Honest
Honest_39,Honest_107,6,Honest
Honest_40,Honest_57,6,Honest
Honest_41,Honest_93,6,Honest
Honest_42,Smart_0,6,Honest
Honest_43,Sybil_24,6,Honest
Honest_44,Sybil_23,6,Honest
Honest_45,Honest_70,6,Honest
Honest_46,Honest_70,6,Honest
Honest_47,Honest_32,6,Honest
Honest_48,Honest_46,6,Honest
Honest_49,Sybil_39,6,Honest
Honest_50,Honest_100,6,Honest
Honest_51,Honest_31,6,Honest
Honest_52,Sybil_3,6,Honest
Honest_53,Honest_131,6,Honest
Honest_54,Honest_131,6,Honest
Honest_55,Sybil_2,6,Honest
Honest_56,Honest_61,6,Honest
Honest_57,Honest_111,6,Honest
Honest_58,Honest_87,6,Honest
Honest_59,Sybil_25,6,Honest
Honest_60,Smart_1,6,Honest
Honest_61,Sybil_15,6,Honest
Honest_62,Honest_1,6,Honest
Honest_63,Smart_3,6,Honest
Honest_64,Honest_23,6,Honest
Honest_65,Sybil_17,6,Honest
Honest_66,Smart_19,6,Honest
Honest_67,Honest_44,6,Honest
Honest_68,Honest_111,6,Honest
Honest_69,Honest_138,6,Honest
Honest_70,Honest_94,6,Honest
Honest_71,Smart_4,6,Honest
Honest_72,Honest_43,6,Honest
Honest_73,Honest_123,6,Honest
Honest_74,Honest_13,6,Honest
Honest_75,Honest_117,6,Honest
Honest_76,Honest_109,6,Honest
Honest_77,Honest_116,6,Honest
Honest_78,Honest_105,6,Honest
Honest_79,Smart_8,6,Honest
Honest_80,Honest_21,6,Honest
Honest_81,Honest_51,6,Honest
Honest_82,Honest_64,6,Honest
Honest_83,Honest_44,6,Honest
Honest_84,Sybil_7,6,Honest
Honest_85,Honest_125,6,Honest
Honest_86,Honest_11,6,Honest
Honest_87,Honest_55,6,Honest
Honest_88,Smart_1,6,Honest
Honest_89,Honest_19,6,Honest
Honest_90,Honest_61,6,Honest
Honest_91,Honest_139,6,Honest
Honest_92,Sybil_5,6,Honest
Honest_93,Honest_57,6,Honest
Honest_94,Honest_21,6,Honest
Honest_95,Honest_40,6,Honest
Honest_96,Smart_15,6,Honest
Honest_97,Honest_15,6,Honest
Honest_98,Honest_77,6,Honest
Honest_99,Honest_114,6,Honest
Honest_100,Honest_65,6,Honest
Honest_101,Honest_119,6,Honest
Honest_102,Honest_39,6,Honest
Honest_103,Sybil_27,6,Honest
Honest_104,Honest_131,6,Honest
Honest_105,Sybil_29,6,Honest
Honest_106,Sybil_13,6,Honest
Honest_107,Honest_61,6,Honest
Honest_108,Honest_84,6,Honest
Honest_109,Honest_19,6,Honest
Honest_110,Honest_13,6,Honest
Honest_111,Honest_110,6,Honest
Honest_112,Honest_107,6,Honest
Honest_113,Honest_78,6,Honest
Honest_114,Sybil_39,6,Honest
Honest_115,Honest_23,6,Honest
Honest_116,Honest_48,6,Honest
Honest_117,Honest_83,6,Honest
Honest_118,Smart_13,6,Honest
Honest_119,Honest_42,6,Honest
Honest_120,Honest_20,6,Honest
Honest_121,Smart_12,6,Honest
Honest_122,Honest_117,6,Honest
Honest_123,Honest_97,6,Honest
Honest_124,Honest_100,6,Honest
Honest_125,Honest_16,6,Honest
Honest_126,Smart_0,6,Honest
Honest_127,Sybil_11,6,Honest
Honest_128,Honest_86,6,Honest
Honest_129,Honest_25,6,Honest
Honest_130,Honest_24,6,Honest
Honest_131,Honest_139,6,Honest
Honest_132,Sybil_17,6,Honest
Honest_133,Sybil_37,6,Honest
Honest_134,Honest_75,6,Honest
Honest_135,Sybil_17,6,Honest
Honest_136,Honest_96,6,Honest
Honest_137,Honest_63,6,Honest
Honest_138,Honest_23,6,Honest
Honest_139,Honest_128,6,Honest
Smart_0,Smart_7,6,SmartCollusion
Smart_1,Honest_118,6,SmartCollusion
Smart_2,Smart_7,6,SmartCollusion
Smart_3,Smart_11,6,SmartCollusion
Smart_4,Honest_21,6,SmartCollusion
Smart_5,Smart_0,6,SmartCollusion
Smart_6,Honest_8,6,SmartCollusion
Smart_7,Honest_11,6,SmartCollusion
Smart_8,Honest_110,6,SmartCollusion
Smart_10,Smart_2,6,SmartCollusion
Smart_11,Honest_9,6,SmartCollusion
Smart_12,Honest_17,6,SmartCollusion
Smart_13,Honest_68,6,SmartCollusion
Smart_14,Smart_17,6,SmartCollusion
Smart_15,Smart_6,6,SmartCollusion
Smart_16,Honest_14,6,SmartCollusion
Smart_17,Smart_4,6,SmartCollusion
Smart_18,Smart_3,6,SmartCollusion
Smart_19,Smart_13,6,SmartCollusion
Honest_0,Smart_15,7,Honest
Honest_1,Honest_129,7,Honest
Honest_2,Honest_123,7,Honest
Honest_3,Sybil_3,7,Honest
Honest_4,Honest_3,7,Honest
Honest_5,Honest_102,7,Honest
Honest_6,Honest_130,7,Honest
Honest_7,Honest_16,7,Honest
Honest_8,Smart_10,7,Honest
Honest_9,Honest_35,7,Honest
Honest_10,Honest_70,7,Honest
Honest_11,Honest_72,7,Honest
Honest_12,Honest_124,7,Honest
Honest_13,Honest_53,7,Honest
Honest_14,Honest_10,7,Honest
Honest_15,Honest_65,7,Honest
Honest_16,Honest_103,7,Honest
Honest_17,Honest_4,7,Honest
Honest_18,Honest_8,7,Honest
Honest_19,Smart_6,7,Honest
Honest_20,Sybil_29,7,Honest
Honest_21,Honest_28,7,Honest
Honest_22,Honest_24,7,Honest
Honest_23,Honest_56,7,Honest
Honest_24,Honest_44,7,Honest
Honest_25,Honest_107,7,Honest
Honest_26,Honest_98,7,Honest
Honest_27,Honest_90,7,Honest
Honest_28,Honest_45,7,Honest
Honest_29,Smart_12,7,Honest
Honest_30,Sybil_13,7,Honest
Honest_31,Honest_11,7,Honest
Honest_32,Honest_123,7,Honest
Honest_33,Honest_68,7,Honest
Honest_34,Sybil_5,7,Honest
Honest_35,Smart_18,7,Honest
Honest_36,Smart_1,7,Honest
Honest_37,Honest_124,7,Honest
Honest_38,Honest_135,7,Honest
Honest_39,Smart_13,7,Honest
Honest_40,Honest_131,7,Honest
Honest_41,Honest_47,7,Honest
Honest_42,Smart_10,7,Honest
Honest_43,Honest_76,7,Honest
Honest_44,Honest_32,7,Honest
Honest_45,Sybil_4,7,Honest
Honest_46,Sybil_24,7,Honest
Honest_47,Honest_3,7,Honest
Honest_48,Honest_32,7,Honest
Honest_49,Honest_109,7,Honest
Honest_50,Honest_16,7,Honest
Honest_51,Smart_15,7,Honest
Honest_52,Honest_15,7,Honest
Honest_53,Honest_90,7,Honest
Honest_54,Honest_62,7,Honest
Honest_55,Honest_121,7,Honest
Honest_56,Sybil_3,7,Honest
Honest_57,Sybil_35,7,Honest
Honest_58,Honest_72,7,Honest
Honest_59,Honest_77,7,Honest
Honest_60,Sybil_27,7,Honest
Honest_61,Honest_81,7,Honest
Honest_62,Sybil_0,7,Honest
Honest_63,Smart_11,7,Honest
Honest_64,Sybil_24,7,Honest
Honest_65,Honest_119,7,Honest
Honest_66,Honest_20,7,Honest
Honest_67,Sybil_20,7,Honest
Honest_68,Honest_55,7,Honest
Honest_69,Honest_132,7,Honest
Honest_70,Honest_42,7,Honest
Honest_71,Honest_43,7,Honest
Honest_72,Honest_123,7,Honest
Honest_73,Honest_90,7,Honest
Honest_74,Honest_128,7,Honest
Honest_75,Honest_93,7,Honest
Honest_76,Honest_51,7,Honest
Honest_77,Honest_83,7,Honest
Honest_78,Honest_125,7,Honest
Honest_79,Honest_126,7,Honest
Honest_80,Honest_21,7,Honest
Honest_81,Honest_109,7,Honest
Honest_82,Honest_134,7,Honest
Honest_83,Honest_78,7,Honest
Honest_84,Honest_70,7,Honest
Honest_85,Honest_84,7,Honest
Honest_86,Smart_0,7,Honest
Honest_87,Honest_61,7,Honest
Honest_88,Honest_47,7,Honest
Honest_89,Honest_84,7,Honest
Honest_90,Sybil_16,7,Honest
Honest_91,Honest_14,7,Honest
Honest_92,Sybil_33,7,Honest
Honest_93,Sybil_22,7,Honest
Honest_94,Smart_15,7,Honest
Honest_95,Honest_107,7,Honest
Honest_96,Honest_15,7,Honest
Honest_97,Honest_86,7,Honest
Honest_98,Honest_132,7,Honest
Honest_99,Honest_26,7,Honest
Honest_100,Honest_57,7,Honest
Honest_101,Honest_45,7,Honest
Honest_102,Honest_67,7,Honest
Honest_103,Honest_6,7,Honest
Honest_104,Smart_16,7,Honest
Honest_105,Honest_56,7,Honest
Honest_106,Smart_9,7,Honest
Honest_107,Honest_121,7,Honest
Honest_108,Smart_1,7,Honest
Honest_109,Honest_72,7,Honest
Honest_110,Honest_70,7,Honest
Honest_111,Honest_132,7,Honest
Honest_112,Honest_137,7,Honest
Honest_113,Honest_21,7,Honest
Honest_114,Honest_80,7,Honest
Honest_115,Sybil_2,7,Honest
Honest_116,Honest_76,7,Honest
Honest_117,Sybil_4,7,Honest
Honest_118,Honest_134,7,Honest
Honest_119,Honest_107,7,Honest
Honest_120,Honest_73,7,Honest
Honest_121,Honest_51,7,Honest
Honest_122,Sybil_15,7,Honest
Honest_123,Honest_94,7,Honest
Honest_124,Honest_119,7,Honest
Honest_125,Sybil_31,7,Honest
Honest_126,Smart_8,7,Honest
Honest_127,Honest_9,7,Honest
Honest_128,Honest_102,7,Honest
Honest_129,Sybil_1,7,Honest
Honest_130,Honest_33,7,Honest
Honest_131,Honest_26,7,Honest
Honest_132,Honest_100,7,Honest
Honest_133,Sybil_16,7,Honest
Honest_134,Smart_13,7,Honest
Honest_135,Smart_1,7,Honest
Honest_136,Honest_94,7,Honest
Honest_137,Sybil_36,7,Honest
Honest_138,Sybil_31,7,Honest
Honest_139,Honest_118,7,Honest
Smart_0,Smart_7,7,SmartCollusion
Smart_1,Honest_59,7,SmartCollusion
Smart_2,Honest_47,7,SmartCollusion
Smart_3,Honest_99,7,SmartCollusion
Smart_4,Smart_1,7,SmartCollusion
Smart_5,Honest_119,7,SmartCollusion
Smart_6,Honest_28,7,SmartCollusion
Smart_7,Honest_132,7,SmartCollusion
Smart_8,Honest_118,7,SmartCollusion
Smart_9,Smart_14,7,SmartCollusion
Smart_10,Honest_72,7,SmartCollusion
Smart_11,Smart_16,7,SmartCollusion
Smart_12,Honest_62,7,SmartCollusion
Smart_13,Smart_12,7,SmartCollusion
Smart_14,Honest_102,7,SmartCollusion
Smart_15,Smart_0,7,SmartCollusion
Smart_16,Smart_19,7,SmartCollusion
Smart_17,Smart_15,7,SmartCollusion
Smart_18,Smart_14,7,SmartCollusion
Smart_19,Honest_66,7,SmartCollusion
Honest_0,Sybil_14,8,Honest
Honest_1,Sybil_1,8,Honest
Honest_2,Honest_106,8,Honest
Honest_3,Honest_16,8,Honest
Honest_4,Honest_41,8,Honest
Honest_5,Honest_111,8,Honest
Honest_6,Honest_10,8,Honest
Honest_7,Honest_98,8,Honest
Honest_8,Smart_0,8,Honest
Honest_9,Honest_2,8,Honest
Honest_10,Honest_17,8,Honest
Honest_11,Honest_22,8,Honest
Honest_12,Honest_21,8,Honest
Honest_13,Honest_62,8,Honest
Honest_14,Honest_4,8,Honest
Honest_15,Honest_118,8,Honest
Honest_16,Honest_3,8,Honest
Honest_17,Honest_95,8,Honest
Honest_18,Honest_27,8,Honest
Honest_19,Sybil_11,8,Honest
Honest_20,Honest_86,8,Honest
Honest_21,Honest_68,8,Honest
Honest_22,Honest_104,8,Honest
Honest_23,Honest_113,8,Honest
Honest_24,Honest_132,8,Honest
Honest_25,Honest_131,8,Honest
Honest_26,Honest_40,8,Honest
Honest_27,Honest_6,8,Honest
Honest_28,Honest_37,8,Honest
Honest_29,Honest_36,8,Honest
Honest_30,Honest_48,8,Honest
Honest_31,Honest_74,8,Honest
Honest_32,Honest_78,8,Honest
Honest_33,Honest_49,8,Honest
Honest_34,Smart_9,8,Honest
Honest_35,Sybil_19,8,Honest
Honest_36,Honest_68,8,Honest
Honest_37,Honest_1,8,Honest
Honest_38,Honest_28,8,Honest
Honest_39,Smart_6,8,Honest
Honest_40,Honest_126,8,Honest
Honest_41,Honest_135,8,Honest
Honest_42,Honest_125,8,Honest
Honest_43,Honest_68,8,Honest
Honest_44,Smart_2,8,Honest
Honest_45,Honest_13,8,Honest
Honest_46,Honest_28,8,Honest
Honest_47,Sybil_34,8,Honest
Honest_48,Honest_108,8,Honest
Honest_49,Honest_113,8,Honest
Honest_50,Smart_13,8,Honest
Honest_51,Sybil_7,8,Honest
Honest_52,Honest_114,8,Honest
Honest_53,Honest_103,8,Honest
Honest_54,Smart_17,8,Honest
Honest_55,Sybil_22,8,Honest
Honest_56,Honest_35,8,Honest
Honest_57,Honest_60,8,Honest
Honest_58,Honest_121,8,Honest
Honest_59,Honest_106,8,Honest
Honest_60,Honest_133,8,Honest
Honest_61,Honest_91,8,Honest
Honest_62,Honest_51,8,Honest
Honest_63,Honest_65,8,Honest
Honest_64,Sybil_0,8,Honest
Honest_65,Honest_30,8,Honest
Honest_66,Honest_72,8,Honest
Honest_67,Sybil_5,8,Honest
Honest_68,Honest_7,8,Honest
Honest_69,Honest_16,8,Honest
Honest_70,Honest_18,8,Honest
Honest_71,Sybil_16,8,Honest
Honest_72,Honest_12,8,Honest
Honest_73,Honest_56,8,Honest
Honest_74,Honest_45,8,Honest
Honest_75,Sybil_9,8,Honest
Honest_76,Honest_45,8,Honest
Honest_77,Honest_120,8,Honest
Honest_78,Honest_109,8,Honest
Honest_79,Honest_43,8,Honest
Honest_80,Honest_88,8,Honest
Honest_81,Honest_70,8,Honest
Honest_82,Honest_89,8,Honest
Honest_83,Honest_114,8,Honest
Honest_84,Sybil_33,8,Honest
Honest_85,Honest_110,8,Honest
Honest_86,Honest_69,8,Honest
Honest_87,Honest_15,8,Honest
Honest_88,Honest_54,8,Honest
Honest_89,Sybil_19,8,Honest
Honest_90,Honest_14,8,Honest
Honest_91,Honest_19,8,Honest
Honest_92,Honest_6,8,Honest
Honest_93,Smart_13,8,Honest
Honest_94,Honest_60,8,Honest
Honest_95,Sybil_27,8,Honest
Honest_96,Honest_112,8,Honest
Honest_97,Honest_38,8,Honest
Honest_98,Honest_104,8,Honest
Honest_99,Honest_89,8,Honest
Honest_100,Honest_123,8,Honest
Honest_101,Honest_34,8,Honest
Honest_102,Honest_60,8,Honest
Honest_103,Honest_40,8,Honest
Honest_104,Smart_0,8,Honest
Honest_105,Honest_124,8,Honest
Honest_106,Honest_78,8,Honest
Honest_107,Sybil_24,8,Honest
Honest_108,Honest_26,8,Honest
Honest_109,Honest_97,8,Honest
Honest_110,Smart_5,8,Honest
Honest_111,Honest_7,8,Honest
Honest_112,Honest_49,8,Honest
Honest_113,Honest_92,8,Honest
Honest_114,Honest_137,8,Honest
Honest_115,Honest_124,8,Honest
Honest_116,Honest_115,8,Honest
Honest_117,Sybil_8,8,Honest
Honest_118,Honest_24,8,Honest
Honest_119,Honest_86,8,Honest
Honest_120,Honest_95,8,Honest
Honest_121,Smart_4,8,Honest
Honest_122,Honest_102,8,Honest
Honest_123,Honest_18,8,Honest
Honest_124,Sybil_37,8,Honest
Honest_125,Smart_5,8,Honest
Honest_126,Smart_11,8,Honest
Honest_127,Honest_93,8,Honest
Honest_128,Honest_92,8,Honest
Honest_129,Sybil_26,8,Honest
Honest_130,Sybil_23,8,Honest
Honest_131,Honest_39,8,Honest
Honest_132,Honest_87,8,Honest
Honest_133,Honest_86,8,Honest
Honest_134,Honest_78,8,Honest
Honest_135,Smart_4,8,Honest
Honest_136,Honest_39,8,Honest
Honest_137,Honest_46,8,Honest
Honest_138,Honest_45,8,Honest
Honest_139,Smart_1,8,Honest
Smart_0,Honest_50,8,SmartCollusion
Smart_1,Smart_2,8,SmartCollusion
Smart_2,Smart_14,8,SmartCollusion
Smart_3,Smart_13,8,SmartCollusion
Smart_4,Honest_9,8,SmartCollusion
Smart_5,Honest_86,8,SmartCollusion
Smart_6,Honest_46,8,SmartCollusion
Smart_7,Smart_13,8,SmartCollusion
Smart_8,Honest_100,8,SmartCollusion
Smart_9,Smart_12,8,SmartCollusion
Smart_10,Honest_116,8,SmartCollusion
Smart_11,Smart_2,8,SmartCollusion
Smart_12,Smart_6,8,SmartCollusion
Smart_13,Honest_16,8,SmartCollusion
Smart_14,Smart_6,8,SmartCollusion
Smart_15,Honest_109,8,SmartCollusion
Smart_16,Smart_10,8,SmartCollusion
Smart_17,Honest_73,8,SmartCollusion
Smart_18,Honest_138,8,SmartCollusion
Smart_19,Smart_7,8,SmartCollusion
Honest_0,Honest_4,9,Honest
Honest_1,Honest_29,9,Honest
Honest_2,Honest_61,9,Honest
Honest_3,Honest_87,9,Honest
Honest_4,Honest_130,9,Honest
Honest_5,Sybil_8,9,Honest
Honest_6,Honest_57,9,Honest
Honest_7,Honest_87,9,Honest
Honest_8,Honest_38,9,Honest
Honest_9,Honest_79,9,Honest
Honest_10,Sybil_13,9,Honest
Honest_11,Honest_123,9,Honest
Honest_12,Smart_15,9,Honest
Honest_13,Honest_7,9,Honest
Honest_14,Honest_45,9,Honest
Honest_15,Honest_32,9,Honest
Honest_16,Honest_3,9,Honest
Honest_17,Honest_11,9,Honest
Honest_18,Honest_139,9,Honest
Honest_19,Honest_95,9,Honest
Honest_20,Honest_127,9,Honest
Honest_21,Honest_32,9,Honest
Honest_22,Honest_31,9,Honest
Honest_23,Smart_16,9,Honest
Honest_24,Sybil_12,9,Honest
Honest_25,Honest_78,9,Honest
Honest_26,Honest_121,9,Honest
Honest_27,Sybil_2,9,Honest
Honest_28,Honest_58,9,Honest
Honest_29,Honest_71,9,Honest
Honest_30,Honest_8,9,Honest
Honest_31,Sybil_17,9,Honest
Honest_32,Sybil_35,9,Honest
Honest_33,Sybil_35,9,Honest
Honest_34,Honest_42,9,Honest
Honest_35,Sybil_25,9,Honest
Honest_36,Honest_92,9,Honest
Honest_37,Honest_44,9,Honest
Honest_38,Honest_117,9,Honest
Honest_39,Sybil_10,9,Honest
Honest_40,Honest_17,9,Honest
Honest_41,Honest_75,9,Honest
Honest_42,Honest_110,9,Honest
Honest_43,Honest_33,9,Honest
Honest_44,Honest_129,9,Honest
Honest_45,Sybil_30,9,Honest
Honest_46,Smart_19,9,Honest
Honest_47,Honest_11,9,Honest
Honest_48,Honest_0,9,Honest
Honest_49,Honest_114,9,Honest
Honest_50,Sybil_29,9,Honest
